candidate,person_id,person_id_source,election_ym,prv_code,p_code,list_pos
silveri caro cabrera,pid_exact_0028736,person_id_map,201904,25,92,2
lorena gonzalez dios,pid_exact_0017077,person_id_map,201904,25,92,3
juan carlos boix riart,pid_exact_0015370,person_id_map,201904,25,92,4
angela sanchez nagy,pid_exact_0002548,person_id_map,201904,25,98,1
antonio zamora de vicente,pid_exact_0003413,person_id_map,201904,25,98,2
magdalena serrano norena,pid_exact_0017794,person_id_map,201904,25,98,3
mariano arcos quvedo,pid_exact_0023056,person_id_map,201904,25,98,4
laura sexer perez,pid_exact_0016811,person_id_map,201904,25,104,1
isaac alonso franch,pid_exact_0010949,person_id_map,201904,25,104,2
judit rodriguz leiva,pid_exact_0016263,person_id_map,201904,25,104,3
vicente diez domper,pid_exact_0029701,person_id_map,201904,25,104,4
miqul bonastre guillamet,pid_exact_0024294,person_id_map,201904,25,117,1
alejandra roig lopez,pid_exact_0000725,person_id_map,201904,25,117,2
gloria rico iribarne,pid_exact_0009932,person_id_map,201904,25,117,3
manul gonzalez valero,pid_exact_0018091,person_id_map,201904,25,117,4
maria luisa alonso garcia,pid_exact_0021718,person_id_map,201904,26,22,1
migul dharcourt bauluz,pid_exact_0024071,person_id_map,201904,26,22,2
marta gomez vazquz,pid_exact_0023343,person_id_map,201904,26,22,3
ruben garcia benito,pid_exact_0027904,person_id_map,201904,26,22,4
luis maria martin montejo,pid_exact_0017524,person_id_map,201904,26,28,1
maria carmen garcia pellejero,pid_exact_0019311,person_id_map,201904,26,28,2
jorge moreno garcia,pid_exact_0012896,person_id_map,201904,26,28,3
encarnacion villalba ale,pid_exact_0007295,person_id_map,201904,26,28,4
alicia valero martin,pid_exact_0001202,person_id_map,201904,26,54,1
diego camara pascual,pid_exact_0006324,person_id_map,201904,26,54,2
miriam patricia recuro valle,pid_exact_0024401,person_id_map,201904,26,54,3
francisco garcia guinart,pid_exact_0008915,person_id_map,201904,26,54,4
edith perez alonso,pid_exact_0006620,person_id_map,201904,26,77,1
luis anton illoro arsuaga,pid_exact_0017318,person_id_map,201904,26,77,2
idoia eguileor zangroniz,pid_exact_0010426,person_id_map,201904,26,77,3
xavier capellades sese,pid_exact_0030090,person_id_map,201904,26,77,4
maria concepcion gamarra ruiz clavijo,pid_exact_0019479,person_id_map,201904,26,83,1
carlos yecora roca,pid_exact_0004677,person_id_map,201904,26,83,2
marta fernandez cornago,pid_exact_0023319,person_id_map,201904,26,83,3
alberto cristobal hernandez,pid_exact_0000533,person_id_map,201904,26,83,4
victor grandes losa,pid_exact_0029827,person_id_map,201904,26,89,1
sandra palacios garcia,pid_exact_0028198,person_id_map,201904,26,89,2
natalia gomez maza,pid_exact_0024745,person_id_map,201904,26,89,3
julio revulta altuna,pid_exact_0016506,person_id_map,201904,26,89,4
maria marrodan funes,pid_exact_0021941,person_id_map,201904,26,96,1
juan cuatrecasas asua,pid_exact_0015507,person_id_map,201904,26,96,2
raqul pedraja sainz,pid_exact_0026958,person_id_map,201904,26,96,3
abel martinez moreno,pid_exact_0000020,person_id_map,201904,26,96,4
roberto mora rodriguz,pid_exact_0027353,person_id_map,201904,26,100,1
clara zazpe zabala,pid_exact_0005277,person_id_map,201904,26,100,2
clemente garcia alvaro,pid_exact_0005310,person_id_map,201904,26,100,3
itsaso elejalde elcuaz,pid_exact_0011290,person_id_map,201904,26,100,4
adoracion angeles gallardo vallejo,pid_exact_0000130,person_id_map,201904,26,104,1
ruben cebrian dominguz,pid_exact_0027877,person_id_map,201904,26,104,2
juan barbosa siguenza,pid_exact_0015309,person_id_map,201904,26,104,3
irene pilar campos benedicto,pid_exact_0010906,person_id_map,201904,26,104,4
jorge arturo cutillas cordon,pid_exact_0012766,person_id_map,201904,26,117,1
maria teresa arnedo perez,pid_exact_0022675,person_id_map,201904,26,117,2
ricardo palacios berbel,pid_exact_0027260,person_id_map,201904,26,117,3
belinda couceiro redondo,pid_exact_0003957,person_id_map,201904,26,117,4
tareixa antia ferreiro tallon,pid_exact_0029204,person_id_map,201904,27,12,1
yann georges pouliqun kerlau,pid_exact_0030190,person_id_map,201904,27,12,2
concepcion garcia iglesias,pid_exact_0005348,person_id_map,201904,27,12,3
daniel castro garcia,pid_exact_0005771,person_id_map,201904,27,12,4
xaime manul requixo souto,pid_exact_0030071,person_id_map,201904,27,13,1
fernando del rio iglesias,pid_exact_0008334,person_id_map,201904,27,13,2
laura rodriguz espasandin,pid_exact_0016792,person_id_map,201904,27,13,3
ana folguira perez,pid_exact_0001618,person_id_map,201904,27,13,4
jose manul blanco lopez,pid_exact_0014104,person_id_map,201904,27,22,1
francisco pintado otero,pid_exact_0009435,person_id_map,201904,27,22,2
paula maria varela nunez,pid_exact_0025857,person_id_map,201904,27,22,3
carla maria campo dacal,pid_exact_0004240,person_id_map,201904,27,22,4
jose luis monita martin,pid_exact_0013969,person_id_map,201904,27,24,1
fatima gomez hermida,pid_exact_0008070,person_id_map,201904,27,24,2
manul sanchez fernandez,pid_exact_0018338,person_id_map,201904,27,24,3
marcelina lopez fernandez,pid_exact_0018514,person_id_map,201904,27,24,4
maria cristina perez herraiz,pid_exact_0019590,person_id_map,201904,27,36,1
javier arca uria,pid_exact_0011605,person_id_map,201904,27,36,2
maria teresa burgo garcia,pid_exact_0022689,person_id_map,201904,27,36,3
ivan lopez lopez,pid_exact_0011348,person_id_map,201904,27,36,4
laura castro martinez,pid_exact_0016663,person_id_map,201904,27,54,1
pablo jose mesa perez,pid_exact_0025508,person_id_map,201904,27,54,2
maria gloria hurtas valle,pid_exact_0020988,person_id_map,201904,27,54,3
jose luis martinez maroto,pid_exact_0013962,person_id_map,201904,27,54,4
marina quintillan nunez,pid_exact_0023163,person_id_map,201904,27,68,1
jose fernandez regura,pid_exact_0013526,person_id_map,201904,27,68,2
ana marta garcia rea,pid_exact_0001977,person_id_map,201904,27,68,3
jol varela besteiro,pid_exact_0012604,person_id_map,201904,27,68,4
vanessa somoza dominguz,pid_exact_0029568,person_id_map,201904,27,75,1
begona pedrouzo vazquz,pid_exact_0003919,person_id_map,201904,27,75,2
jose manul perez afonso,pid_exact_0014235,person_id_map,201904,27,75,3
hector carlos ortega sanchez,pid_exact_0010252,person_id_map,201904,27,75,4
jaime eduardo de olano vela,pid_exact_0011445,person_id_map,201904,27,83,1
joaquin maria garcia diez,pid_exact_0012534,person_id_map,201904,27,83,2
mercedes josefina gonzalez alonso,pid_exact_0023697,person_id_map,201904,27,83,3
maria del mar carballas pineiro,pid_exact_0020086,person_id_map,201904,27,83,4
ana prieto nieto,pid_exact_0002010,person_id_map,201904,27,93,1
sonsoles lopez izquierdo,pid_exact_0029014,person_id_map,201904,27,93,2
javier cerquiro gonzalez,pid_exact_0011646,person_id_map,201904,27,93,3
daniel castro fernandez,pid_exact_0005770,person_id_map,201904,27,93,4
carmen espineira lopez,pid_exact_0004778,person_id_map,201904,27,104,1
carlos tellado perez,pid_exact_0004655,person_id_map,201904,27,104,2
maria del carmen solino castro,pid_exact_0020045,person_id_map,201904,27,104,3
cesar cela diaz,pid_exact_0005147,person_id_map,201904,27,104,4
juan maria abascal castanon,pid_exact_0015970,person_id_map,201904,27,117,1
manul menendez mato,pid_exact_0018235,person_id_map,201904,27,117,2
maria del carmen pardo prado,pid_exact_0019983,person_id_map,201904,27,117,3
maria anunciada de leon fernandez de cordoba,pid_exact_0019007,person_id_map,201904,27,117,4
albert rivera diaz,pid_exact_0000489,person_id_map,201904,28,22,1
marcos de quinto romero,pid_exact_0018590,person_id_map,201904,28,22,2
laura sara gimenez gimenez,pid_exact_0016808,person_id_map,201904,28,22,3
edmundo bal frances,pid_exact_0006623,person_id_map,201904,28,22,4
patricia isaura reyes rivera,pid_exact_0025738,person_id_map,201904,28,22,5
francisco de la torre diaz,pid_exact_0008882,person_id_map,201904,28,22,6
migul angel gutierrez vivas,pid_exact_0023864,person_id_map,201904,28,22,7
roberto hernandez blazquz,pid_exact_0027335,person_id_map,201904,28,22,8
maria teresa de la iglesia vicente,pid_exact_0022712,person_id_map,201904,28,22,9
emy fernandez luna abellan,pid_exact_0007231,person_id_map,201904,28,22,10
esther ruiz fernandez,pid_exact_0007772,person_id_map,201904,28,22,11
araceli gomez garcia,pid_exact_0003434,person_id_map,201904,28,22,12
angel nino qusada,pid_exact_0002453,person_id_map,201904,28,22,13
daniel martinez rodriguz,pid_exact_0005852,person_id_map,201904,28,22,14
ramon mateo escobar,pid_exact_0026790,person_id_map,201904,28,22,15
yolanda sanz rojas,pid_exact_0030273,person_id_map,201904,28,22,16
pablo sarrion lopez,pid_exact_0025586,person_id_map,201904,28,22,17
juan trinidad martos,pid_exact_0016151,person_id_map,201904,28,22,18
angela martin de cruz,pid_exact_0002530,person_id_map,201904,28,22,19
tomas marcos arias,pid_exact_0029384,person_id_map,201904,28,22,20
alberto reyero zubiri,pid_exact_0000649,person_id_map,201904,28,22,21
sofia miranda esteban,pid_exact_0028897,person_id_map,201904,28,22,22
eduardo torres pinilla,pid_exact_0006763,person_id_map,201904,28,22,23
sofia fernandez vazquz,pid_exact_0028888,person_id_map,201904,28,22,24
ana elliott perez,pid_exact_0001608,person_id_map,201904,28,22,25
roberto nunez sanchez,pid_exact_0027358,person_id_map,201904,28,22,26
jose manul egea caceres,pid_exact_0014139,person_id_map,201904,28,22,27
diana furtes gonzalez,pid_exact_0006289,person_id_map,201904,28,22,28
patricia de frutos hurtado,pid_exact_0025712,person_id_map,201904,28,22,29
adolfo moreno fraile,pid_exact_0000116,person_id_map,201904,28,22,30
migul angel lezcano lopez,pid_exact_0023880,person_id_map,201904,28,22,31
jose mantecon garcia,pid_exact_0014074,person_id_map,201904,28,22,32
maria begona sanfrutos saz,pid_exact_0019152,person_id_map,201904,28,22,33
nadia belaradj moya,pid_exact_0024699,person_id_map,201904,28,22,34
migul angel martin perdiguro,pid_exact_0023896,person_id_map,201904,28,22,35
maria elvira marcos palma,pid_exact_0020778,person_id_map,201904,28,22,36
cesar zafra hernandez,pid_exact_0005192,person_id_map,201904,28,22,37
laura duarte dominguz,pid_exact_0016682,person_id_map,201904,28,54,1
luis victor moreno barbieri,pid_exact_0017655,person_id_map,201904,28,54,2
ana gallego torres,pid_exact_0001622,person_id_map,201904,28,54,3
luis alberto bermejo san juan,pid_exact_0017272,person_id_map,201904,28,54,4
andrea gomez redondo,pid_exact_0002111,person_id_map,201904,28,54,5
juan manul gurrero casero,pid_exact_0015916,person_id_map,201904,28,54,6
laura diaz barreto,pid_exact_0016675,person_id_map,201904,28,54,7
david san martin ortega,pid_exact_0006193,person_id_map,201904,28,54,8
asuncion estevez chacon,pid_exact_0003613,person_id_map,201904,28,54,9
alfonso javier purtas cerdeno,pid_exact_0001032,person_id_map,201904,28,54,10
monica hermosa moreno,pid_exact_0024516,person_id_map,201904,28,54,11
jaime hermida villasenor,pid_exact_0011457,person_id_map,201904,28,54,12
ana isabel lopez salazar codes,pid_exact_0001684,person_id_map,201904,28,54,13
ivan flores serrano,pid_exact_0011330,person_id_map,201904,28,54,14
teodosia felipe delgado,pid_exact_0029236,person_id_map,201904,28,54,15
javier perez martin,pid_exact_0011822,person_id_map,201904,28,54,16
esther casas gonzalez,pid_exact_0007722,person_id_map,201904,28,54,17
enriqu heras ferrer,pid_exact_0007419,person_id_map,201904,28,54,18
beatriz arevalo rodrigo,pid_exact_0003774,person_id_map,201904,28,54,19
lorenzo paradinas drinkwater,pid_exact_0017124,person_id_map,201904,28,54,20
ana maria bejar diaz,pid_exact_0001763,person_id_map,201904,28,54,21
jose javier carrillo martinez,pid_exact_0013719,person_id_map,201904,28,54,22
veronica villapalos garcia,pid_exact_0029634,person_id_map,201904,28,54,23
jose manul torres marin,pid_exact_0014283,person_id_map,201904,28,54,24
ana isabel calderon carnero,pid_exact_0001656,person_id_map,201904,28,54,25
francisco juan marin albores,pid_exact_0009320,person_id_map,201904,28,54,26
carla liz garcia agurto,pid_exact_0004239,person_id_map,201904,28,54,27
ignacio daniel carrasco gonzalez,pid_exact_0010458,person_id_map,201904,28,54,28
maria guzman garcia,pid_exact_0021027,person_id_map,201904,28,54,29
francisco javier quintas ibanez,pid_exact_0009158,person_id_map,201904,28,54,30
azucena bonachela vico,pid_exact_0003708,person_id_map,201904,28,54,31
enriqu vidal del amo,pid_exact_0007511,person_id_map,201904,28,54,32
victoria garcia blanes guillen,pid_exact_0029945,person_id_map,201904,28,54,33
jesus fernandez de zayas,pid_exact_0012016,person_id_map,201904,28,54,34
pilar de la vega sestelo,pid_exact_0026278,person_id_map,201904,28,54,35
javier ballesteros rodriguz,pid_exact_0011611,person_id_map,201904,28,54,36
monica parra sanchez,pid_exact_0024545,person_id_map,201904,28,54,37
gaspar llamazares trigo,pid_exact_0009684,person_id_map,201904,28,56,1
maria montserrat munoz de diego,pid_exact_0022072,person_id_map,201904,28,56,2
maria garzon molina,pid_exact_0020965,person_id_map,201904,28,56,3
maria luisa castro fonseca,pid_exact_0021737,person_id_map,201904,28,56,4
arsenio ruben bejarano ferreras,pid_exact_0003529,person_id_map,201904,28,56,5
maria teresa aranguren amezola,pid_exact_0022671,person_id_map,201904,28,56,6
marcos sanz salas,pid_exact_0018633,person_id_map,201904,28,56,7
macarena naranjo agraz,pid_exact_0017759,person_id_map,201904,28,56,8
luis migul rollon munoz,pid_exact_0017574,person_id_map,201904,28,56,9
marta lopez gonzalez,pid_exact_0023368,person_id_map,201904,28,56,10
dario sanchez andres,pid_exact_0005939,person_id_map,201904,28,56,11
beatriz martinez moya,pid_exact_0003845,person_id_map,201904,28,56,12
marco gonzalo gomez perez,pid_exact_0018567,person_id_map,201904,28,56,13
flavia isolda bello herrera,pid_exact_0008556,person_id_map,201904,28,56,14
oscar garcia leon,pid_exact_0025326,person_id_map,201904,28,56,15
eva lopez zariquiegui,pid_exact_0007927,person_id_map,201904,28,56,16
jose ignacio martin hidalgo,pid_exact_0013693,person_id_map,201904,28,56,17
maria rosario rodriguz manzanequ garcia,pid_exact_0022504,person_id_map,201904,28,56,18
raul prieto rodrigo,pid_exact_0027088,person_id_map,201904,28,56,19
maria del pilar fernandez herrador,pid_exact_0020190,person_id_map,201904,28,56,20
raul rubalcaba blanco,pid_exact_0027093,person_id_map,201904,28,56,21
victoria rosa perez,pid_exact_0029965,person_id_map,201904,28,56,22
eduardo gutierrez cruz,pid_exact_0006699,person_id_map,201904,28,56,23
maria belen ochoa gonzalo,pid_exact_0019194,person_id_map,201904,28,56,24
vicente jose astillero ballesteros,pid_exact_0029732,person_id_map,201904,28,56,25
sonia perez fernandez,pid_exact_0028986,person_id_map,201904,28,56,26
victor manul sanz garcia,pid_exact_0029880,person_id_map,201904,28,56,27
leonor villazala roca,pid_exact_0016892,person_id_map,201904,28,56,28
francisco javier cobo quintas,pid_exact_0009015,person_id_map,201904,28,56,29
maria mercedes diaz cancho,pid_exact_0021986,person_id_map,201904,28,56,30
alejandro louro esperon,pid_exact_0000830,person_id_map,201904,28,56,31
laura blazquz del hierro,pid_exact_0016648,person_id_map,201904,28,56,32
alberto ortega buno,pid_exact_0000628,person_id_map,201904,28,56,33
elena carmona rosa,pid_exact_0006814,person_id_map,201904,28,56,34
jose ignacio espinosa ballesteros,pid_exact_0013669,person_id_map,201904,28,56,35
maria del carmen ramos martin,pid_exact_0020000,person_id_map,201904,28,56,36
rafal penalver andres,pid_exact_0026605,person_id_map,201904,28,56,37
javier martorell nieves,pid_exact_0011773,person_id_map,201904,28,63,1
blanca esther rivas gonzalez,pid_exact_0004093,person_id_map,201904,28,63,2
victor manul lucas ranz,pid_exact_0029871,person_id_map,201904,28,63,3
alexis arnaiz molina,pid_exact_0000951,person_id_map,201904,28,63,4
olvido inguanzo inguanzo,pid_exact_0025247,person_id_map,201904,28,63,5
eduardo vecino villa,pid_exact_0006767,person_id_map,201904,28,63,6
manul gonzalez perez,pid_exact_0018088,person_id_map,201904,28,63,7
maria teresa rodriguz celador,pid_exact_0022839,person_id_map,201904,28,63,8
maria carmen vicente cenzano,pid_exact_0019425,person_id_map,201904,28,63,9
laura garcia garcia,pid_exact_0016696,person_id_map,201904,28,63,10
juan antonio dieguz martin,pid_exact_0015213,person_id_map,201904,28,63,11
fernando garcia garcia,pid_exact_0008357,person_id_map,201904,28,63,12
raul lopez moreno,pid_exact_0027059,person_id_map,201904,28,63,13
natividad martin sierra,pid_exact_0024790,person_id_map,201904,28,63,14
margarita valle garcia,pid_exact_0018714,person_id_map,201904,28,63,15
ramon tiscar marin,pid_exact_0026825,person_id_map,201904,28,63,16
jose fernando silva gata,pid_exact_0013541,person_id_map,201904,28,63,17
maria jesus hernandez martin,pid_exact_0021310,person_id_map,201904,28,63,18
carmen munoz alcalde,pid_exact_0004890,person_id_map,201904,28,63,19
lucia garcia de la parra banares,pid_exact_0017200,person_id_map,201904,28,63,20
enriqu arias romera,pid_exact_0007351,person_id_map,201904,28,63,21
juan luis martin feced,pid_exact_0015845,person_id_map,201904,28,63,22
juan carlos sanchez alconada,pid_exact_0015475,person_id_map,201904,28,63,23
anne marie dominguz loschi,pid_exact_0002666,person_id_map,201904,28,63,24
eva maria tiscar martin,pid_exact_0007976,person_id_map,201904,28,63,25
jesus costa galvez,pid_exact_0011985,person_id_map,201904,28,63,26
guillermo perez cunca,pid_exact_0010179,person_id_map,201904,28,63,27
maria del carmen casado esteban,pid_exact_0019824,person_id_map,201904,28,63,28
victorina fernandez amo,pid_exact_0029982,person_id_map,201904,28,63,29
nolia vicente pantoja,pid_exact_0024992,person_id_map,201904,28,63,30
melquiades jimenez vicente,pid_exact_0023634,person_id_map,201904,28,63,31
sergio martin villar,pid_exact_0028634,person_id_map,201904,28,63,32
carlos de tomas diez,pid_exact_0004376,person_id_map,201904,28,63,33
maria teresa belmonte paredes,pid_exact_0022684,person_id_map,201904,28,63,34
soraya returta moreno,pid_exact_0029025,person_id_map,201904,28,63,35
juan luis garcia cordoba,pid_exact_0015834,person_id_map,201904,28,63,36
catalina naranjo gurrero,pid_exact_0005054,person_id_map,201904,28,63,37
astor garcia suarez,pid_exact_0003604,person_id_map,201904,28,66,1
alberto sanchez colomo,pid_exact_0000663,person_id_map,201904,28,66,2
aida maguregui tomey,pid_exact_0000328,person_id_map,201904,28,66,3
hugo carrasco gonzalez,pid_exact_0010379,person_id_map,201904,28,66,4
rocio montilla moya,pid_exact_0027429,person_id_map,201904,28,66,5
eduardo corrales moreno,pid_exact_0006667,person_id_map,201904,28,66,6
claudia fernandez onrubia,pid_exact_0005288,person_id_map,201904,28,66,7
javier martin rodriguz,pid_exact_0011763,person_id_map,201904,28,66,8
raqul serrano cano,pid_exact_0026980,person_id_map,201904,28,66,9
jose antonio chacon labella,pid_exact_0013099,person_id_map,201904,28,66,10
pablo fontela montenegro,pid_exact_0025471,person_id_map,201904,28,66,11
eva garcia de madariaga delgado,pid_exact_0007916,person_id_map,201904,28,66,12
fernando castro garcia,pid_exact_0008318,person_id_map,201904,28,66,13
maria mercedes roldan luceno,pid_exact_0022024,person_id_map,201904,28,66,14
pedro fernandez garcia,pid_exact_0025991,person_id_map,201904,28,66,15
alejandro sanz gregorio,pid_exact_0000887,person_id_map,201904,28,66,16
nadia lobato diaz pines,pid_exact_0024702,person_id_map,201904,28,66,17
raul fernandez fernandez,pid_exact_0027027,person_id_map,201904,28,66,18
maria cristina bravo rozas,pid_exact_0019547,person_id_map,201904,28,66,19
juan manul ferreira morgazo,pid_exact_0015905,person_id_map,201904,28,66,20
david sarmiento garcia munoz,pid_exact_0006201,person_id_map,201904,28,66,21
estefania salgado nieto,pid_exact_0007679,person_id_map,201904,28,66,22
david martinez serrano,pid_exact_0006116,person_id_map,201904,28,66,23
ana serrano cebrian,pid_exact_0002047,person_id_map,201904,28,66,24
adrian garcia bravo,pid_exact_0000162,person_id_map,201904,28,66,25
alejandro castineira vinas,pid_exact_0000760,person_id_map,201904,28,66,26
almudena morate roldan,pid_exact_0001231,person_id_map,201904,28,66,27
javier palacio montes,pid_exact_0011812,person_id_map,201904,28,66,28
cristina romero perez,pid_exact_0005649,person_id_map,201904,28,66,29
daniel palacino martinez,pid_exact_0005874,person_id_map,201904,28,66,30
javier mengual alfaya,pid_exact_0011779,person_id_map,201904,28,66,31
tamara ruperez castellanos,pid_exact_0029177,person_id_map,201904,28,66,32
jorge velazquz merino,pid_exact_0012950,person_id_map,201904,28,66,33
ana granados rua,pid_exact_0001641,person_id_map,201904,28,66,34
sergio torres jimenez,pid_exact_0028698,person_id_map,201904,28,66,35
rocio devalle rossi,pid_exact_0027407,person_id_map,201904,28,66,36
juan antonio colon moreno,pid_exact_0015207,person_id_map,201904,28,66,37
eva maria ubago castro,pid_exact_0007978,person_id_map,201904,28,72,1
pedro pablo martin hernandez,pid_exact_0026151,person_id_map,201904,28,72,2
maria jesus garcia fernandez,pid_exact_0021299,person_id_map,201904,28,72,3
jose luis alvarez cedena,pid_exact_0013812,person_id_map,201904,28,72,4
maria rosa cimas cuvas,pid_exact_0022434,person_id_map,201904,28,72,5
jesus angel tutor del hoyo,pid_exact_0011952,person_id_map,201904,28,72,6
maria luisa gonzalez galeano,pid_exact_0021775,person_id_map,201904,28,72,7
xan rodriguz canabal,pid_exact_0030074,person_id_map,201904,28,72,8
maria rosa mera bande,pid_exact_0022450,person_id_map,201904,28,72,9
javier vilaplana pottecher,pid_exact_0011864,person_id_map,201904,28,72,10
maria del sagrario tejedor tejedor,pid_exact_0020300,person_id_map,201904,28,72,11
rafal borge garcia,pid_exact_0026458,person_id_map,201904,28,72,12
maria del carmen suarez bendicho,pid_exact_0020048,person_id_map,201904,28,72,13
pedro fernaud quintana,pid_exact_0025997,person_id_map,201904,28,72,14
maria victoria gonzalez nogales,pid_exact_0022944,person_id_map,201904,28,72,15
carmen barroso caballo,pid_exact_0004740,person_id_map,201904,28,72,16
julian munoz felipe,pid_exact_0016378,person_id_map,201904,28,72,17
virginia lopez lopez,pid_exact_0030021,person_id_map,201904,28,72,18
joaquin pablo segado bixqurt,pid_exact_0012553,person_id_map,201904,28,72,19
tamara rosa buno doral,pid_exact_0029175,person_id_map,201904,28,72,20
antonio javier pangua de la varga,pid_exact_0003045,person_id_map,201904,28,72,21
susana sanchez jara,pid_exact_0029135,person_id_map,201904,28,72,22
manul hidalgo gonzalez,pid_exact_0018108,person_id_map,201904,28,72,23
maria isabel perez gallardo,pid_exact_0021201,person_id_map,201904,28,72,24
angel pascual merino,pid_exact_0002458,person_id_map,201904,28,72,25
olga pardo ayuso,pid_exact_0025215,person_id_map,201904,28,72,26
santiago galletero galletero,pid_exact_0028262,person_id_map,201904,28,72,27
maria teresa cuvas pardo,pid_exact_0022710,person_id_map,201904,28,72,28
jorge eduardo salinas velez,pid_exact_0012804,person_id_map,201904,28,72,29
pablo alberto de pedro martin,pid_exact_0025418,person_id_map,201904,28,72,30
alfonso buno lopez,pid_exact_0000984,person_id_map,201904,28,72,31
maria de las mercedes rodriguz tenaguillo,pid_exact_0019692,person_id_map,201904,28,72,32
isral guadalix garcia,pid_exact_0011279,person_id_map,201904,28,72,33
carmen bendicho ruiz,pid_exact_0004742,person_id_map,201904,28,72,34
borja guadalix garcia,pid_exact_0004151,person_id_map,201904,28,72,35
miriam hidalgo lopez,pid_exact_0024386,person_id_map,201904,28,72,36
francisco javier batres sanchez,pid_exact_0008987,person_id_map,201904,28,72,37
pablo iglesias turrion,pid_exact_0025496,person_id_map,201904,28,77,1
irene montero gil,pid_exact_0010896,person_id_map,201904,28,77,2
enriqu santiago romero,pid_exact_0007497,person_id_map,201904,28,77,3
gloria elizo serrano,pid_exact_0009894,person_id_map,201904,28,77,4
rafal mayoral perales,pid_exact_0026572,person_id_map,201904,28,77,5
maria mercedes perez merino,pid_exact_0022017,person_id_map,201904,28,77,6
pablo manul fernandez alarcon,pid_exact_0025527,person_id_map,201904,28,77,7
anabel segado sujar,pid_exact_0002079,person_id_map,201904,28,77,8
mariano muniesa de caveda,pid_exact_0023089,person_id_map,201904,28,77,9
esperanza jubera garcia,pid_exact_0007604,person_id_map,201904,28,77,10
victor alonso rocafort,pid_exact_0029799,person_id_map,201904,28,77,11
aida maria quinatoa quinatoa,pid_exact_0000329,person_id_map,201904,28,77,12
maite pina ledesma,pid_exact_0017819,person_id_map,201904,28,77,13
yeison fernando garcia lopez,pid_exact_0030199,person_id_map,201904,28,77,14
antonia maria quispe ayala,pid_exact_0002756,person_id_map,201904,28,77,15
xavi garcia fernandez,pid_exact_0030078,person_id_map,201904,28,77,16
lizeth valeros chura,pid_exact_0017001,person_id_map,201904,28,77,17
gemma heras juaristi,pid_exact_0009750,person_id_map,201904,28,77,18
irene garcia duran jimenez de la iglesia,pid_exact_0010870,person_id_map,201904,28,77,19
abel diez de lucas,pid_exact_0000011,person_id_map,201904,28,77,20
manul hernandez gonzalez,pid_exact_0018100,person_id_map,201904,28,77,21
maria del rosario rodero salamanca,pid_exact_0020290,person_id_map,201904,28,77,22
jorge rochet monteagudo,pid_exact_0012923,person_id_map,201904,28,77,23
amparo sanchez villalba,pid_exact_0001472,person_id_map,201904,28,77,24
leire olmeda garcia,pid_exact_0016859,person_id_map,201904,28,77,25
mariano garcia gonzalez,pid_exact_0023073,person_id_map,201904,28,77,26
maria pilar donate sanz,pid_exact_0022285,person_id_map,201904,28,77,27
ariel edgar serrano rico,pid_exact_0003490,person_id_map,201904,28,77,28
tamara de lourdes olivares hunuman,pid_exact_0029160,person_id_map,201904,28,77,29
pedro del cura sanchez,pid_exact_0025977,person_id_map,201904,28,77,30
luisa amaya campos,pid_exact_0017665,person_id_map,201904,28,77,31
maria luisa crespo alonso,pid_exact_0021746,person_id_map,201904,28,77,32
irene valiente gurrero,pid_exact_0010917,person_id_map,201904,28,77,33
antonio gonzalez castillo,pid_exact_0003008,person_id_map,201904,28,77,34
jose ruiz lopez,pid_exact_0014728,person_id_map,201904,28,77,35
maria montserrat garcia rodriguz,pid_exact_0022066,person_id_map,201904,28,77,36
constantino arias lamproy,pid_exact_0005413,person_id_map,201904,28,77,37
pablo casado blanco,pid_exact_0025447,person_id_map,201904,28,83,1
adolfo suarez illana,pid_exact_0000125,person_id_map,201904,28,83,2
edurne uriarte bengochea,pid_exact_0006775,person_id_map,201904,28,83,3
daniel lacalle fernandez,pid_exact_0005827,person_id_map,201904,28,83,4
ana maria beltran villalba,pid_exact_0001765,person_id_map,201904,28,83,5
andrea levy soler,pid_exact_0002114,person_id_map,201904,28,83,6
antonio pablo gonzalez terol,pid_exact_0003256,person_id_map,201904,28,83,7
jose ignacio echaniz salgado,pid_exact_0013666,person_id_map,201904,28,83,8
maria mar blanco garrido,pid_exact_0021915,person_id_map,201904,28,83,9
francisco javier fernandez lasqutty blanc,pid_exact_0009040,person_id_map,201904,28,83,10
carlos aragones mendiguchia,pid_exact_0004321,person_id_map,201904,28,83,11
migul abellan hernando,pid_exact_0023774,person_id_map,201904,28,83,12
pilar marcos dominguz,pid_exact_0026314,person_id_map,201904,28,83,13
jose manul maza muriel,pid_exact_0014206,person_id_map,201904,28,83,14
paloma martin martin,pid_exact_0025635,person_id_map,201904,28,83,15
migul angel quintanilla navarro,pid_exact_0023951,person_id_map,201904,28,83,16
julia de micheo carrillo albornoz,pid_exact_0016294,person_id_map,201904,28,83,17
jessica milagro zorogastua camacho,pid_exact_0011920,person_id_map,201904,28,83,18
loreto sordo ruiz,pid_exact_0017133,person_id_map,201904,28,83,19
arturo gonzalez cardalliagut,pid_exact_0003553,person_id_map,201904,28,83,20
david jose mesa vargas,pid_exact_0006079,person_id_map,201904,28,83,21
maria del carmen diaz de bustamante cores,pid_exact_0019844,person_id_map,201904,28,83,22
carlos segura gutierrez,pid_exact_0004645,person_id_map,201904,28,83,23
mirene presas de castro,pid_exact_0024368,person_id_map,201904,28,83,24
